crop_group,crop_en,crop_bn,page,field,label_bn,text_bn
spice,"onion, winter (rabi)",শীতকালীন পেঁয়াজ,377,sowing_method,চারা রোপণ,"উৎপন্ন চারা জমিতে রোপণ করলে কন্দ বড় হয় এবং ফলন বেশি হয়। পেঁয়াজের জন্য প্রস্ততকৃত জমিতে মাঝে মাঝে নালা রেখে ছোট ছোট ব্লকে ভাগ করা হয়। ব্লকে 40-45 দিন বয়সের স্স্থু চারা, সারি 10 সেন্টিমিটার দূরত্বে, চারা 5 সেন্টিমিটার দূরে ও 3-4 সেন্টিমিটার গভীর গর্তে 1টি করে রোপণ করতে হবে। কন্দ গঠন শুরু হওয়া চারা রোপণ করা যাবে না। চারা রোপণের পর সেচ দিতে হবে।"
spice,"onion, winter (rabi)",শীতকালীন পেঁয়াজ,377,sowing_method,কন্দ লাগানোর পদ্ধতি,সমতল জমিতে টানা লাঙ্গল দিয়ে 15-20 সেন্টিমিটার দূরত্বে অগভীর নালা/সারি করে হাত দিয়ে 10-15 সেন্টিমিটার দূরত্বে পেঁয়াজের ছোট ছোট কন্দ লাগানো হয়। কন্দ লাগানোর পরই জমিতে সেচ দেওয়া আবশ্যক। এতে 5-7 দিন পর চারা বের হয়ে আসে। 2-3 সেন্টিমিটার ব্যাস বিশিষ্ট পূর্ববর্তী বছরের সুস্থ ও পরিপক্ক কন্দ বীজ হিসেবে নিতে হবে। পেঁয়াজ পাতা ও পেঁয়াজ কলি উৎপাদনের জন্য মাঝারী ও বড় আকারের কন্দ লাগানো যেতে পারে এবং এতে তাড়াতাড়ি (লাগানোর 35-80 দিন পর) পেঁয়াজ পাতা ও কলি উৎপন্ন হয়।
spice,"onion, winter (rabi)",শীতকালীন পেঁয়াজ,377,intercultural,ফসলের আন্তঃপরিচর্যা,"পেঁয়াজ রোপণ এবং সেচের পর জমিতে প্রচুর আগাছা জন্মাতে পারে। আগাছা জমির রস ও অন্যান্য খাদ্য উপাদান গ্রহণ করে পেঁয়াজের বৃদ্ধি ব্যাহত করে। এই জন্য 2-3 বার বা ততোধিক নিড়ানী দিয়ে জমি আলগা ও আগাছামুক্ত করা দরকার। এতে কন্দ ভালোভাবে গঠিত হয় ও ফলন বাড়ে। পেঁয়াজের সমগ্র জীবনচক্রে হেক্টরপ্রতি 300 মিলিলিটার পানির প্রয়োজন হয়। এজন্য 8 থেকে 10 বার সেচ দিতে হবে। চারা মাটিতে প্রতিষ্ঠিত না হওয়া পর্যন্ত জমিতে আর্দ্রতার অবস্থার উপর ভিত্তি করে সেচ দিতে হবে। কন্দ গঠিত হয়ে গেলে সেচ কম লাগে। পেঁয়াজ পরিপক্ক হলে ফসল উঠানোর এক মাস পূর্বে সেচ দেওয়া বন্ধ করে দিতে হবে, না করলে পেঁয়াজের গুণাগুণ ও সংরক্ষণ ক্ষমতা হ্রাস পায়।"
spice,"onion, winter (rabi)",শীতকালীন পেঁয়াজ,377,harvest,ফসল সংগ্রহ,"পেঁয়াজ পরিপক্ক হলে, গাছের সবুজ পাতা ক্রমশ হলদে হয়ে যায় এবং 50% পাতা গলার অংশে নরম হয়ে নুয়ে পড়ে। রোপণের 90 থেকে 120 দিন পর শীতকালীন পেঁয়াজ তোলার উপযুক্ত হয়।"
spice,"onion, winter (rabi)",শীতকালীন পেঁয়াজ,377,yield,ফলন,"সঠিক সময়ে বীজ বোনা ও চারা রোপণ, বীজ হিসাবে কন্দ অথবা আদর্শ চারা নির্বাচন, সঠিক জাত, সেচ ও সার প্রয়োগ এবং মাটির প্রকৃতি ইত্যাদির উপর পেঁয়াজের ফলন নির্ভর করে। সেচ ও সার প্রয়োগে চাষ করলে হেক্টরপ্রতি 18-20 টন ফলন পাওয়া যায়। সরাসরি বীজ বপন করে চাষ করার চেয়ে পেঁয়াজের চারা রোপণ করলে 20-25 শতাংশ ফলন বেশি হয়।"
spice,"onion, winter (rabi)",শীতকালীন পেঁয়াজ,377,other,সংরক্ষণ,"ছায়াযুক্ত স্থানে 8-10 সেন্টিমিটার উঁচু করে 8-10 দিন রাখলে পেঁয়াজ শুকিয়ে যায়। বাছাই এবং গ্রেডিং করার পর র‍্যাক, ঘরের সিলিং অথবা উঁচু ঘরে আলো ও বাতাস চলাচলের সুবিধা যুক্ত শুকনা মেঝেতে বা তৈরিকৃত বাশেঁর মাচায় পেঁয়াজ ছড়িয়ে সংরক্ষণ করা যায়। সংরক্ষণাগারের পেঁয়াজ মাঝে মাঝে উল্টে পাল্টে পরীক্ষা করে পচা ও অঙ্কুরিত পেঁয়াজ বেছে ফেলতে হবে।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,other,গ্রীষ্ম/খরিফ পেঁয়াজ উৎপাদন,বাংলাদেশ কৃষি গবেষণা ইনস্টিটিউট বারি পেঁয়াজ-5 গ্রীষ্ম/খরিফ মৌসুমে আবাদের জন্য মুক্তায়িত করেছে। এর উৎপাদন প্রযুক্তি নিম্নে দেয়া হল।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,soil_climate,মাটি,"উঁচু, সেচ ও পানি নিষ্কাশনের সুবিধাযুক্ত বেলে দোআঁশ বা পলিযুক্ত মাটি পেঁয়াজ চাষের জন্য উত্তম।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,sowing_method,বীজ বপন ও চারা রোপণ,"সাধারণত চারা তৈরি করেই ‘বারি পেঁয়াজ-5’ চাষ করা হয়। বীজ বপনের সময় অত্যাধিক রোদ ও বৃষ্টি থেকে রক্ষা পাওয়ার জন্য পলিথিন/চাটাই ব্যবহার করা যেতে পারে এবং অতিরিক্ত পানি নিষ্কাশনের ব্যবস্থা করতে হবে। প্রখর রোদ ও বৃষ্টির সময় বীজতলা ঢেকে রাখতে হবে, অন্য সময় বীজতলা উন্মুক্ত রাখতে হবে। প্রথম দিকে খরার কারণে জমিতে রসের অভাব থাকে বলে বীজ তলায় ঘন ঘন সেচ দিয়ে গজানোর পূর্ব পর্যন্ত (5-6 দিন) ঢেকে রাখতে হয়।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,sowing_time,আগাম চাষ,মধ্য ফেব্রুয়ারি থেকে মধ্য জুন পর্যন্ত বীজতলায় বীজ বপন করা যায়। তবে মার্চ মাস পর্যন্ত চারা উৎপাদন করা উত্তম। অতঃপর 40-45 দিনের চারা মূল জমিতে রোপণ করতে হয়।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,sowing_time,নাবি চাষ,নাবি চাষের ক্ষেতে জুলাই থেকে আগস্ট মাসে বীজতলায় বীজ বপন করতে হবে। পরবর্তীতে 40-45 দিনের চারা মূল জমিতে রোপণ করতে হয।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,fertilizer,সারের পরিমাণ ও প্রয়োগ পদ্ধতি,"সফলভাবে খরিফ পেঁয়াজ চাষের জন্য হেক্টরপ্রতি প্রয়োজনীয় জৈব ও অজৈব সারের পরিমাণ নিম্নরুপ: সার মোট পরিমাণ শেষ চাষের সময় প্রয়োগ পরবর্তী পরিচর্যা হেসিবে 1ম কিস্তি 2য় কিস্তি গোবর 10 টন সব ইউরিয়া 261 কেজি 87 কেজি 87 কেজি 87 কেজি এমওপি 150 কেজি 75 কেজি 37.5 কেজি 37.5 কেজি টিএসপি 260 কেজি সব জিপসাম 150 কেজি সব জিংক সালফেট 11 কেজি সব বরিক এসিড 11 কেজি সব শেষ চাষের সময় সম্পূর্ণ গোবর, টিএসপি, এমওপি, জিপসাম, জিঙ্ক সালফেট ও আগাম চাষের জন্য দুই-তৃতীয়াংশ ইউরিয়া সার ছিটিয়ে মাটির সাথে ভালভাবে মিশিয়ে দিতে হবে। অবশিষ্ট এক-তৃতীয়াংশ ইউরিয়া চারা রোপণের 20-25 দিন পর পার্শ্ব প্রয়োগ করতে হবে। নাবি চাষের জন্য 1/3 ভাগ ইউরিয়া অন্যান্য সারের সাথে শেষ সেচ চাষের সময় প্রয়োগ করতে হবে। অবশিষ্ট 2/3 ভাগ ইউরিয়া যথাক্রমে 20-25 দিন ও 50-55 দিন পর পার্শ্ব প্রয়োগ করতে হবে। মাটিতে প্রয়োজনীয় রস না থাকলে সারের পার্শ্ব প্রয়োগের পরপরই সেচ দিতে হবে।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,intercultural,পরিচর্যা,পেঁয়াজের চারা রোপণের পর একটি প্লাবন সেচ অবশ্যই দিতে হবে। মাটিতে চটা বাঁধলে কন্দের বৃদ্ধি বাধাগ্রস্ত হয়। অতএব মাটির ‘জো’ আসার সাথে সাথে চটা ভেঙ্গে দিতে হয় ও আগাছা পরিষ্কার করতে হয়। নিড়ানীর সাথে সাথে ঝুরঝুরে মাটি দিয়ে গাছের গোড়া ঢেকে দিতে হবে।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,harvest,ফসল সংগ্রহ ও সংরক্ষণ,"পেঁয়াজের গাছ পরিপক্ক হলে এর গলার দিকের টিস্যু নরম হয়ে যায়। ‘বারি পেঁয়াজ-5’ এর চারা থেকে কন্দের পরিপক্কতা হওয়া পর্যন্ত আগাম চাষের ক্ষেত্রে মাত্র 60-70 দিন এবং নাবি চাষের ক্ষেত্রে 95-110 দিন দরকার হয়। পাতা ও শিকড় কেটে শীতল ও ছায়াময় স্থানে 8-10 দিন রেখে কিউরিং করতে হবে। বর্ষাকালীন ফসল বিধায় উত্তোলনকৃত পেঁয়াজ 2-3 দিন এমনভাবে রেখে শুকাতে হবে যাতে কন্দে সরাসরি রোদ না লাগে। এরপর বাছাই ও গ্রেডিং করার পর বাঁশের মাচা, ঘরের সিলিং, প্লাস্টিক বা বাঁশের র‍্যাক অথবা ঘরের পাকা মেঝেতে শুষ্ক ও বায়ু চলাচল যুক্ত স্থানে পেঁয়াজ সংরক্ষণ করা যায়। তবে গ্রীষ্মকালীন পেঁয়াজে আর্দ্রতার পারিমাণ বেশি থাকে বলে ইহা এক মাসের বেশি সংরক্ষণ করা যাবে না।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,soil_climate,আবহাওয়া,"যদিও বিভিন্ন আবহাওয়ায় পেঁয়াজ বীজের চাষ হতে দেখা যায় তবে যে সমস্ত স্থানে খুব বেশি ঠাণ্ডা বা গরম পড়ে না এবং অতিরিক্ত বৃষ্টিপাত হয় না সে সব স্থানে পেঁয়াজ এবং বীজ খুব ভাল হয়। যেখানে বছরে 75 থেকে 100 সেমি বৃষ্টিপাত হয় সে সব স্থানে পেঁয়াজ ভাল হয়। দিনের আলো, তাপমাত্রা, মাটির রস পেঁয়াজের বীজ গঠন ও ফলনকে বিশেষভাবে প্রভাবিত করে। প্রচুর দিনের আলো, অনধিক উত্তাপ ও মাটিতে প্রয়োজনীয় রস থাকলে পেঁয়াজ ও বীজের ফলন খুব ভাল হয়। ছোট অবস্থায় যখন পেঁয়াজের পাতা বাড়তে থাকে তখন 150 সে. তাপমাত্রা ও 9-10 ঘণ্টা দিনের আলো থাকলে পেঁয়াজ দ্রুত বৃদ্ধি পায় এবং পরে 10-12 ঘণ্টা দিনের আলো ও 210 সে. তাপমাত্রা এবং গড় আর্দ্রতা 70% থাকলে পেঁয়াজের কন্দ ভালভাবে বাড়ে। বীজ উৎপাদনের জন্য পুষ্পায়নের সময় মোটামুটি ঠাণ্ডা তাপমাত্রা প্রয়োজন হয়। এ অবস্থায় 4.5 থেকে 140 সে তাপমাত্রায় প্রতিটি কন্দে অধিক সংখ্যক ফুল ও পুষ্ট বীজ গঠিত হয় এবং ফলন বৃদ্ধি পায়। এই ঠাণ্ডা তাপমাত্রা উৎপাদন মৌসুমে বিশেষ করে জানুয়ারী - ডিসেম্বর মাসে বিদ্যমান থাকে। পুষ্পায়ন পর্যায়ে পরিষ্কার ও উজ্জ্বল দিনের আলোয় পরাগায়নের জন্য অধিক সংখ্যক পরগায়নকারী পোকা সক্রিয় থাকে। বীজ সংগ্রহ, কিউরিং ও থ্রেসিং এর সময় উষ্ণ এবং শুষ্ক আবহাওয়াও সমানভাবে গুরুত্বপূর্ণ।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,soil_climate,মাটি,"সব রকম মাটিতেই পেঁয়াজ বীজের চাষ হতে দেখা যায়। তবে পানি নিষ্কাশনের ব্যবস্থাযুক্ত গভীর, ঝুরঝুরে হালকা দোআঁশ বা পলি যুক্ত মাটি পেঁয়াজ বীজ চাষের জন্য সবচেয়ে ভাল। হালকা বেলে-দোআঁশ মাটিতে এঁটেল মাটির চেয়ে অনেক আগে পেঁয়াজের পরিপক্কতা আসে। হালকা মাটিতে উপযুক্ত পরিমাণে জৈব ও রাসায়নিক সার প্রয়োগ করে চাষ করলে পেঁয়াজ বেশ বড় ও ভারী হয় এবং সেগুলো অনেক দিন সংরক্ষণ করা যায়। পরবর্তীতে উক্ত কন্দ থেকে উন্নত পুষ্ট, সজীব ও নিরোগ বীজ পাওয়া যায়। এঁটেল মাটি শক্ত হয়ে যায় বলে পেঁয়াজের কন্দ ভালভাবে বাড়তে পারে না ফলে পুস্পদণ্ডও সঠিক ভাবে বাড়তে পারে না। ফলে ফলন কম হয়। অধিক অম্ল বা ক্ষার মাটিতে পেঁয়াজ আস্তে আস্তে বাড়ে, ছোট হয় এবং ফসলের পরিপক্কতা দেরিতে হয়। মাটির পি এইচ 5.8-6.8 থাকলে পেঁয়াজের কন্দ ও বীজের ফলন ভাল হয়। যে সব জমিতে পানি জমে সে সমস্ত জমিতে পেঁয়াজ বীজ মোটেও ভাল হয় না।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,other,বীজ উৎপাদন পদ্ধতি,বীজের ফলন যতগুলো বিষয়ের উপর নির্ভরশীল তার মধ্যে বীজ উৎপাদন পদ্ধতি অন্যতম। দুটি মৌলিক পদ্ধতির মাধ্যমে পেঁয়াজ বীজ উৎপাদন করা যায় বীজ থেকে বীজ এবং কন্দ থেকে বীজ : উন্নত ও অধিক ফলনের জন্য কন্দ থেকে বীজ উৎপাদন পদ্ধতি সবচেয়ে উপযোগী হওয়ায় আমাদের দেশে সাধারণত কন্দ থেকে বীজ উৎপাদন পদ্ধতি অনুসরণ করা হয়।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,harvest,মাতৃকন্দ সংগ্রহ,"সাধারণত উৎপাদিত পেঁয়াজ ফসল থেকে মাতৃকন্দ সংগ্রহ করা হয়। বীজ উৎপাদনের জন্য 4-6 সেমি ব্যসের কন্দ উপযুক্ত। বীজের বিশুদ্ধতার জন্য কন্দ উৎপাদন মৌসুমে সতর্কতার সহিত অস্বাভাবিক পত্রগুচ্ছ, রোগাক্রান্ত পেঁয়াজ গাছ ক্ষেত থেকে তুলে ধ্বংস করে ফেলতে হবে। পরিপক্ক পেঁয়াজ কন্দ, চিকন গলা এবং রোগ মুক্ত পেঁয়াজের মাতৃকন্দ সংগ্রহ করতে হবে।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,other,মাতৃ কন্দ সংরক্ষণ,পেঁয়াজ কন্দ উত্তোলনের পর এর পাতা ও শিকড় কেটে 7-10 দিন বায়ু চলাচল সুবিধা যুক্ত শীতল ও ছায়াময় স্থানে শুকিয়ে নিতে হবে। এরপর যথারীতি মাতৃকন্দের জন্য বাছাই ও শ্রেণিবিন্যাস করে ঠাণ্ডা ও বায়ুময় গুদামে সংরক্ষণ করতে হবে। মাতৃকন্দ রোপণের পূর্ব পর্যন্ত আলো বাতাসময় শীতল স্থানে মাচা তৈরি করে মাচায় ছড়িয়ে সংরক্ষণ করা যেতে পারে। মাঝে মাঝে পচা বা শুকনা পেঁয়াজ বেছে সরিয়ে ফেলতে হবে। পেঁয়াজের মাতৃকন্দ সংরক্ষণের জন্য হিমায়নযন্ত্রে 4.5 সে থেকে 14 সে. তাপমাত্রা উপযোগী তবে 11 সে তাপমাত্রা ও 65% আপেক্ষিক আর্দ্রতা সর্বাপেক্ষা উপযোগী।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,sowing_time,রোপণ মৌসুম,পেঁয়াজের রোপণ সময়ের উপর বীজ উৎপাদনের অনেক প্রভাব রয়েছে। বেশি আগাম অর্থাৎ অক্টোবরের মাঝামাঝি পেঁয়াজ রোপণ করলে পুষ্পদণ্ডে প্রতি কদমে ফুলের সংখ্যা অনেক কম হয়। আবার ডিসেম্বর মাসে রোপণ করলে গাছের বৃদ্ধি কম হয়। কন্দে কম সংখ্যক ফুল আসে এবং পার্পল ব্লচ রোগ ও থ্রিপস পোকার প্রকোপ বৃদ্ধি পায়। এছাড়া বিলম্বে রোপণ করলে বীজ ফসল কাল বৈশাখী ঝড় ও শীলা বৃষ্টিতে আক্রান্ত হওয়ার সম্ভাবনা থাকে। তাই অক্টোবরের শেষ ও নভেম্বর মাসের প্রথম হতে মাঝামাঝি পেঁয়াজের মাতৃকন্দ রোপণের উপযুক্ত সময়। এ সময়ে পেঁয়াজ কন্দ রোপণ করলে উক্ত বীজ ফসল খুব ভাল ফলন দেয়।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,other,মাতৃকন্দ নির্বাচন,"শীতকালীন অথবা গ্রীষ্মকালীন ফসল থেকে বীজ ফসলের জন্য উপযুক্ত পরিপক্ক ও রোগমুক্ত পেঁয়াজের মাতৃকন্দ নির্বাচন করা প্রয়োজন। পেঁয়াজের আকার ছোট হলে গাছ দুর্বল হয়। ফুলদণ্ড চিকন ও হালকা হয় এবং সহজেই বাতাসে ভেঙ্গে পড়ে। তাছাড়া উক্ত ফুল দণ্ডের কদমে ফুল কম ধরে ও ছোট হয় এবং বীজের ফলনও খুব কম হয়। বারি পেঁয়াজ-1 জাতের 30-35 গ্রাম ওজনের কন্দ এবং তার ব্যাস যদি 4.0 সেমি হয় তাহলে সবচেয়ে বেশি বীজ উৎপন্ন হয়। তবে 30-35 গ্রাম অপেক্ষা বারি পেঁয়াজ 2, 3 ও 4 জাতের 40-45 গ্রাম ওজনের কন্দ থেকে সর্বাধিক পরিমাণ বীজ উৎপাদন হয়। অন্য একটি গবেষণায় দেখা গেছে যে 40 গ্রাম ওজনের কন্দ এবং তার ব্যাস যদি 3 -4 সেমি হয় সেক্ষেত্রে ভাল ফলন পাওয়া যায়। আমাদের দেশে উৎপাদিত কন্দসমূহের ব্যাসের ভিত্তিতে তিন ভাগে ভাগ করা হয় যথা-1) বড় আকারের কন্দ যার ডায়ামিটার 3.8 সেমি 2) মধ্যম আকারের কন্দ যার ব্যাস 2.5 সেমি, এবং 3) ছোট আকারের কন্দ যার ব্যাস 1.8 সেমি। এদের মধ্যে মধ্যম আকারের মাতৃকন্দ অর্থাৎ 2.5 থেকে 3.7 সেমি ব্যাস বিশিষ্ট কন্দ থেকে লাভজনকভাবে বীজ উৎপাদন সম্ভব হয়।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,land_preparation,জমি তৈরি,বীজ উৎপাদনের জন্য জমি ভালভাবে প্রস্তুতকরা দরকার যাতে মাটি নরম ও ঝুরঝুরে হয়। পেঁয়াজের শিকড় মাটিতে 5-7 সেমি এর মধ্যে বেশি থাকে বলে জমি খুব গভীর করে চাষের প্রয়োজন হয় না। সাধারণত 4-5 টি চাষ ও মই দিয়ে আগাছা বেছে মাটি ঝুরঝুরে করতে হবে। পেঁয়াজ বীজ উৎপাদনের জমিতে 10 মি × 1.5 মি আকারের বেড করা প্রয়োজন। তিন বেড পরপর গভীর পানি নিষ্কাশনের জন্য নালা রাখতে হবে। ভেজা মাটিতে পেঁয়াজ রোপণ করলে পচন রোগ হওয়ায় সম্ভাবনা থাকে আবার জমিতে পর্যাপ্ত পরিমাণে রস না থাকলে গাছ সন্তোষজনকভাবে বাড়তে পারে না।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,other,মাতৃকন্দ শোধন,কার্বেনডাজিম গ্রুপের (আটোস্টিন/গোল্ডাজিন) বা প্রোভেক্স 200 জাতীয় ছত্রাকনাশক দিয়ে মাতৃকন্দ শোধন করতে হবে। প্রতি লিটার পানিতে 2.0 গ্রাম অটোস্টিন বা 2.5 গ্রাম প্রভেক্স-200 দ্বারা কন্দ 10-15 মিনিট পানিতে চুবিয়ে রেখে শোধন করতে হবে।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,sowing_method,মাতৃকন্দ রোপণ,বড় আকারের জমিকে ছোট ছোট ব্লকে ভাগ করে প্রত্যেক ব্লকের চারিদিকে পানি প্রবাহের জন্য নালা থাকা আবশ্যক। সারি করে মাতৃ কন্দ রোপণ করা উত্তম। সারি থেকে সারির দূরত্ব 20-25 সেমি এবং কন্দ থেকে কন্দের দূরত্ব 15 সেমি হওয়া প্রয়োজন। সারি থেকে সারির দূরত্ব খুব কাছাকাছি হলে অধিক ফলন পাওয়া সম্ভব কিন্তু ছএাক রোগের আক্রমণ হওয়ার ঝুঁকি থাকে। নিদিষ্ট দূরত্বে ছোট লাঙ্গল অথবা রডের টাইন দ্বারা 5-6 সেমি গভীর নালা টেনে উক্ত নালায় পেঁয়াজের মাতৃকন্দ রোপণ করে পার্শ্ববর্তী মাটি দ্বারা মাতৃ কন্দ ঢেকে দেওয়া আবশ্যক। অল্প গভীরে রোপণ করা কন্দ থেকে পেঁয়াজের ফুলদণ্ড বড় হলে বৃষ্টি বা সেচের পানিতে মাটি সরে গিয়ে গাছ পড়ে যায়।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,seed_rate,মাতৃকন্দ বীজের পরিমাণ,"বীজ উৎপাদনের জন্য আমাদের দেশে লাগানোর দূরত্ব ও মাতৃকন্দের আকারের উপর ভিত্তি করে এক হেক্টর জমিতে 3,000-5,000 কেজি মাতৃকন্দের প্রয়োজন হয়।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,other,বীজ উৎপাদন মাঠের স্বতন্ত্রীকরণ,"পেঁয়াজ সাধারণত পর পরাগায়িত উদ্ভিদ, সেজন্য প্রতিবেশি পেঁয়াজ ক্ষেত থেকে পরাগায়িত পোকা ও বাতাসের মাধ্যমে পরাগায়িত হয়ে এর স্বতন্ত্র বৈশিষ্ট্য লোপ পেতে পারে। দুটি ভিন্ন জাতের পেঁয়াজ বীজ উৎপাদনের জন্য স্বাতন্ত্রীকরণ দূরত্ব 1,000 মি. হওয়া বাঞ্ছনীয়। বীজের বিশুদ্ধতার জন্য এটি অপরিহার্য।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,harvest,অনাকা•িক্ষত পেঁয়াজ গাছ উত্তোলন,পেঁয়াজের ফুল ফোটার পূর্বেই রোগাক্রান্ত চিকন বা সরু পুষ্পদণ্ডসহ অপুষ্ট পেঁয়াজ গাছ ক্ষেত থেকে তুলে তা ধ্বংস করতে হবে। উন্নত মানের বীজ উৎপাদনের জন্য এটা খুবই গুরুত্বপূর্ণ হবে। গাছের বৃদ্ধির দুই পর্যায়ে (দৈহিক বৃদ্ধির পর্যায় ও ফুল ফোটার সময়) এই কাজটি করতে হবে।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,sowing_method,রোপণ পূর্ব ঠাণ্ডা শোধন,রোপণের পূর্বে 12-200 সে. তাপমাত্রায় মাতৃকন্দসমূহ 30 দিন যাবত যদি ঠাণ্ডা শোধন করা হয় তাহলে ঠাণ্ডা আবেশ তাড়াতাড়ি পুষ্পায়নে প্ররোচিত করার মাধ্যমে ফুল ফোটাকে ত্বরান্বিত করে ফল ধারণ এবং অধিক ফলন নিশ্চিত করে। তবে শোধন করা পেঁয়াজ 12-15 দিন স্বাভাবিক তাপমাত্রায় রেখে তারপর রোপণ করতে হবে।
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,fertilizer,সার ও সেচ প্রয়োগ,"পেঁয়াজের বীজ ফসলের সময়কাল দীর্ঘ, 150-165 দিন। সে জন্য বীজ উৎপাদনে সারের প্রয়োজন অনেক বেশি। নিম্নে হেক্টরপ্রতি সারের পরিমাণ ও প্রয়োগ পদ্ধতি উল্লেখ করা হলো। সার মোট পরিমাণ শেষ চাষের সময় প্রয়োগ পরবর্তী পরিচর্যা হিসেবে পার্শ্ব প্রয়োগ 1ম কিস্তি 2য় কিস্তি 3য় কিস্তি গোবর 10 টন সব টিএসপি 415 কেজি সব এমওপি 270 কেজি 90 কেজি 60 কেজি 60 কেজি 60 কেজি ইউরিয়া 320 কেজি 85 কেজি 80 কেজি 85 কেজি 80 কেজি জিপসাম 140 কেজি সব জিংক সালফেট 10 কেজি সব বরিক এসিড 11 কেজি সব জমিতে শেষ চাষের পূর্বে সম্পূর্ণ গোবর, টিএসপি, জিপসাম, জিংক ও বোরন সার ছিটিয়ে মাটির সাথে ভালভাবে মিশিয়ে দিতে হবে। এরপর ইউরিয়া ও এমওপি সার যথাক্রমে শেষ চাষে, প্রথম কিস্তি গাছের বয়স 25-30 দিন, 2য় কিস্তি গাছের বয়স 50-55 দিন এবং 3য় কিস্তির গাছের বয়স 70-75 দিন হলে উপরের ছকে উল্লেখিত পরিমাণ মতো প্রয়োগ করতে হবে।"
spice,"onion, summer (kharif)",গ্রীষ্ম/খরিফ পেঁয়াজ,378,intercultural,মাধ্যমিক পরিচর্যা,"গাছের সুষ্ঠু বৃদ্ধির জন্য পেঁয়াজ বীজ ফসলে পানি সেচ অত্যাবশ্যক। পেঁয়াজ বীজ উৎপাদনের মৌসুমে সাধারণত বৃষ্টিপাত খুব কম হয়। তাই জমির অবস্থা দেখে পানি সেচ দেওয়া প্রয়োজন। তাছাড়া প্রত্যেক কিস্তিতে পানি সেচের পরদিন সার দেয়া দরকার। সেচের পর মাটির ‘জো’ দেখে নিড়ানী দিয়ে মাটি আলগা করে দিতে হবে। পেঁয়াজের বীজ ফসল আগাছামুক্ত রাখা এবং পেঁয়াজের পুষ্পদণ্ড যাতে বাতাসে ভেঙ্গে না পড়ে, সেজন্য ঠেকনার ব্যবস্থা করতে হবে। রোগ বালাই ও পোকা মাকড় দমনের প্রয়োজনীয় ব্যবস্থা করতে হবে।"
